school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,total_study_time,parent_education,alcohol_consumption,Predicted_Grade,Risk_Category,Grade_Improvement,Is_Improving,Performance_Level,Study_Efficiency,Risk_Score
0,1,15,1,1,1,4,4,1,3,0,0,1,1,0,0,1,0,1,1,1,1,0,4,3,3,1,3,5,0,12,13,12,portuguese,1,4.0,2.0,,,0,False,Medium-High,12.0,6.1000000000000005
0,1,15,1,0,1,4,3,4,2,0,1,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,3,0,12,12,13,portuguese,4,3.5,1.5,12.44549102783203,Medium Risk,1,True,Medium-High,3.25,5.1
0,1,15,1,0,0,2,2,2,2,1,2,1,3,0,0,1,0,0,1,1,1,1,4,5,2,1,1,3,0,14,14,15,portuguese,3,2.0,1.0,14.67262680053711,Low Risk,1,True,High,5.0,5.3
0,0,16,1,0,1,4,4,1,2,1,1,1,1,0,0,1,0,0,1,1,1,0,4,4,4,1,2,2,6,17,17,17,portuguese,1,4.0,1.5,,,0,False,High,17.0,7.2
0,0,16,1,0,1,4,4,3,3,3,1,1,3,0,0,1,0,1,1,1,1,0,3,2,3,1,2,2,10,13,13,14,portuguese,3,4.0,1.5,13.445259799957276,Medium Risk,1,True,Medium-High,4.666666666666667,7.3999999999999995
0,0,16,1,0,1,3,3,2,2,3,1,3,2,0,1,1,0,1,1,1,0,0,5,3,2,1,1,4,2,13,14,14,portuguese,6,3.0,1.0,,,1,True,Medium-High,2.3333333333333335,4.800000000000001
0,1,17,1,0,1,3,2,3,3,0,1,1,1,3,0,1,1,1,1,1,1,0,5,5,5,2,4,5,2,8,8,7,portuguese,1,2.5,3.0,,,-1,False,Low,7.0,7.6
0,1,16,1,1,1,4,3,1,2,1,0,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,5,6,12,12,12,portuguese,1,3.5,2.0,,,0,False,Medium-High,12.0,7.300000000000001
0,1,15,1,0,1,4,3,4,2,3,1,1,2,0,0,0,0,0,1,1,1,0,4,4,1,1,1,1,0,12,13,14,portuguese,2,3.5,1.0,,,2,True,Medium-High,7.0,5.6
0,1,15,1,0,1,4,4,1,1,2,0,1,1,0,0,1,1,0,1,1,1,0,5,4,2,1,1,5,0,11,12,12,portuguese,1,4.0,1.0,,,1,True,Medium-High,12.0,5.9
0,1,16,1,1,1,4,2,4,2,0,1,1,2,0,0,0,0,1,1,1,1,0,4,5,1,1,3,5,0,12,13,14,portuguese,2,3.0,2.0,,,2,True,Medium-High,7.0,5.8
0,1,16,1,1,1,2,2,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,5,4,4,2,4,5,2,10,10,10,portuguese,4,2.0,3.0,,,0,False,Low,2.5,5.800000000000001
0,0,15,0,0,1,2,4,3,1,0,1,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,10,11,10,portuguese,3,3.0,1.0,,,0,False,Low,3.3333333333333335,5.7
0,0,16,1,0,1,2,2,3,3,1,1,1,1,0,0,1,0,0,0,1,1,0,1,2,2,1,3,5,6,10,11,12,portuguese,1,2.0,2.0,,,2,True,Medium-High,12.0,7.300000000000001
0,1,15,1,0,1,2,2,2,2,1,1,1,1,0,0,1,0,0,1,1,1,0,4,2,2,1,2,5,8,11,12,12,portuguese,1,2.0,1.5,,,1,True,Medium-High,12.0,7.6000000000000005
0,1,15,1,0,1,4,2,1,3,2,1,1,1,0,0,0,0,0,1,1,1,0,2,2,4,2,4,1,0,11,11,11,portuguese,1,3.0,3.0,,,0,False,Medium-Low,11.0,6.300000000000001
0,1,16,1,1,0,3,4,3,2,1,1,1,2,0,1,1,1,1,1,1,1,0,5,3,3,1,1,5,2,12,12,13,portuguese,2,3.5,1.0,11.859710750579833,Medium Risk,1,True,Medium-High,6.5,6.0
0,1,16,1,0,1,4,4,4,4,1,1,1,2,0,0,1,1,1,1,1,1,1,4,4,5,5,5,5,4,12,11,12,portuguese,2,4.0,5.0,,,0,False,Medium-High,6.0,7.199999999999999
0,1,15,1,0,1,4,4,1,3,1,1,1,2,0,0,1,1,0,0,1,1,0,5,4,2,3,4,5,0,10,11,11,portuguese,2,4.0,3.5,,,1,True,Medium-Low,5.5,6.1
0,1,15,1,0,1,4,4,3,3,3,1,2,2,0,0,1,0,1,1,1,1,0,4,3,1,1,1,5,2,15,15,15,portuguese,4,4.0,1.0,,,0,False,High,3.75,5.4
0,1,15,0,0,1,4,3,4,0,0,1,1,2,0,0,1,0,1,1,1,1,1,4,5,2,1,1,5,0,13,14,15,portuguese,2,3.5,1.0,,,2,True,High,7.5,5.6
0,1,15,1,1,1,3,3,2,2,0,1,1,2,0,0,0,0,1,0,1,1,0,5,3,2,1,1,2,0,13,12,12,portuguese,2,3.0,1.0,,,-1,False,Medium-High,6.0,5.6
0,1,16,1,0,1,3,2,2,2,1,1,1,1,0,0,1,0,0,0,1,1,0,5,4,3,1,1,5,4,12,12,12,portuguese,1,2.5,1.0,,,0,False,Medium-High,12.0,6.7
0,0,15,1,0,1,2,3,2,2,2,0,2,1,0,0,1,0,1,1,1,0,0,3,5,1,1,1,5,4,11,11,11,portuguese,2,2.5,1.0,,,0,False,Medium-Low,5.5,6.3999999999999995
0,1,15,1,1,1,4,3,4,3,1,1,1,3,0,0,1,0,1,1,1,1,0,5,4,3,1,1,4,0,14,14,14,portuguese,3,3.5,1.0,,,0,False,Medium-High,4.666666666666667,5.3
0,1,16,0,0,0,4,4,2,4,3,1,2,3,0,0,1,0,1,1,1,1,1,2,4,3,1,1,5,4,13,13,13,portuguese,6,4.0,1.0,,,0,False,Medium-High,2.1666666666666665,5.2
0,0,15,0,0,1,3,4,3,1,0,1,1,3,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,11,12,12,portuguese,3,3.5,1.0,,,1,True,Medium-High,4.0,5.7
0,0,15,0,0,1,2,2,0,2,3,1,1,1,0,1,1,0,1,1,1,0,0,4,3,1,1,1,2,8,14,13,12,portuguese,1,2.0,1.0,,,-2,False,Medium-High,12.0,7.500000000000001
0,0,16,1,1,1,2,2,2,2,1,1,2,2,0,0,1,0,1,0,1,1,1,3,3,3,1,2,3,16,11,11,10,portuguese,4,2.0,1.5,,,-1,False,Low,2.5,8.3
0,1,15,1,1,1,4,4,4,2,1,2,1,1,0,0,1,0,0,0,1,1,1,5,4,3,2,4,5,8,10,11,11,portuguese,1,4.0,3.0,10.983905181884765,Medium Risk,1,True,Medium-Low,11.0,7.9
0,1,15,1,0,1,4,4,3,4,0,0,1,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,5,0,14,15,15,portuguese,2,4.0,1.0,,,1,True,High,7.5,5.6
0,1,15,1,0,1,2,2,3,3,0,0,1,1,0,1,1,0,0,1,1,1,0,5,4,1,1,1,1,0,9,10,10,portuguese,1,2.0,1.0,,,1,True,Low,10.0,5.9
0,0,16,1,1,1,2,2,2,0,0,0,2,2,1,1,0,0,1,1,1,1,0,4,3,3,2,2,5,14,10,11,11,portuguese,4,2.0,2.0,10.69765027999878,Medium Risk,1,True,Medium-Low,2.75,8.3
0,0,15,1,1,0,4,3,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1,5,2,2,1,1,5,4,10,11,11,portuguese,2,3.5,1.0,10.82182430267334,Medium Risk,1,True,Medium-Low,5.5,6.3999999999999995
0,0,16,1,1,0,3,3,2,3,1,1,1,2,0,0,1,0,0,1,1,1,0,2,3,5,1,4,3,6,13,12,13,portuguese,2,3.0,2.5,,,0,False,Medium-High,6.5,7.1
0,1,16,1,0,1,4,3,1,3,3,1,1,4,0,0,0,0,1,1,1,1,0,4,2,2,1,1,2,2,17,17,17,portuguese,4,3.5,1.0,,,0,False,High,4.25,5.4
0,1,15,1,0,1,4,2,4,2,1,1,1,2,0,0,1,0,0,1,1,0,0,4,3,3,2,2,5,4,11,12,13,portuguese,2,3.0,2.0,,,2,True,Medium-High,6.5,6.6
0,0,15,1,0,1,4,4,3,4,2,0,1,2,0,1,1,0,1,0,1,1,0,4,4,4,1,1,3,2,13,12,12,portuguese,2,4.0,1.0,,,-1,False,Medium-High,6.0,6.0
0,0,16,1,1,1,2,2,3,3,0,1,3,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,4,0,14,13,13,portuguese,6,2.0,2.5,13.382627449035645,Medium Risk,-1,False,Medium-High,2.1666666666666665,4.7
0,0,15,1,1,1,4,2,1,2,2,1,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,16,14,16,portuguese,2,3.0,1.0,,,0,False,High,8.0,5.6
0,1,15,1,1,0,4,2,1,1,2,0,2,1,0,0,0,0,0,1,1,0,0,5,5,5,3,4,5,4,10,9,9,portuguese,2,3.0,3.5,,,-1,False,Low,4.5,6.8999999999999995
0,0,15,1,0,1,4,4,3,3,0,1,1,1,0,1,1,0,0,1,1,1,0,3,3,4,2,3,5,0,13,12,12,portuguese,1,4.0,2.5,,,-1,False,Medium-High,12.0,6.2
0,0,15,1,1,0,3,3,2,2,2,1,1,1,0,0,0,0,0,1,1,1,0,5,3,4,4,4,1,0,13,12,13,portuguese,1,3.0,4.0,,,0,False,Medium-High,13.0,6.5
0,0,16,1,0,0,2,1,2,2,2,1,1,2,0,0,0,0,1,1,1,1,1,5,3,4,1,1,2,2,12,13,12,portuguese,2,1.5,1.0,,,0,False,Medium-High,6.0,6.0
0,0,15,1,0,0,4,3,3,3,3,1,1,2,0,0,1,0,1,1,1,1,0,4,3,2,1,1,1,0,15,14,15,portuguese,2,3.5,1.0,14.508516082763672,Low Risk,0,False,High,7.5,5.6
0,1,15,1,0,1,4,4,4,1,3,1,1,2,0,0,1,0,1,1,1,0,0,3,2,2,1,1,5,8,15,15,16,portuguese,2,4.0,1.0,,,1,True,High,8.0,7.2
0,1,15,1,1,1,1,2,2,0,1,0,1,2,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,0,14,13,14,portuguese,2,1.5,1.0,11.908138675689697,Medium Risk,0,False,Medium-High,7.0,5.6
0,0,16,1,0,1,4,2,3,2,0,1,1,2,0,0,1,1,0,1,1,1,0,4,2,3,1,1,5,2,16,15,16,portuguese,2,3.0,1.0,,,0,False,High,8.0,6.0
0,0,16,0,0,1,4,4,1,4,2,1,1,2,0,0,1,0,1,1,1,0,0,2,4,4,2,3,4,0,17,16,16,portuguese,2,4.0,2.5,,,-1,False,High,8.0,5.8999999999999995
0,0,16,1,0,1,1,1,3,3,0,0,4,1,0,1,1,0,1,0,1,1,1,5,5,5,5,5,5,0,10,10,16,portuguese,4,1.0,5.0,,,6,True,High,4.0,5.8
0,0,16,1,1,1,1,2,2,3,3,0,1,2,0,1,0,0,1,1,1,1,0,4,4,3,1,1,1,0,13,13,10,portuguese,2,1.5,1.0,,,-3,False,Low,5.0,5.6
0,0,16,1,0,1,4,3,4,1,1,1,1,3,0,1,1,0,1,1,1,1,0,3,4,4,2,4,4,0,14,13,13,portuguese,3,3.5,3.0,12.87931541442871,Medium Risk,-1,False,Medium-High,4.333333333333333,5.699999999999999
0,0,15,1,1,1,4,3,3,3,3,0,1,2,0,1,0,0,1,1,1,1,1,4,4,4,2,4,2,0,13,12,12,portuguese,2,3.5,3.0,,,-1,False,Medium-High,6.0,6.0
0,0,16,1,1,1,4,3,4,3,0,1,3,2,0,0,1,0,1,1,1,1,0,5,4,3,1,2,1,2,16,15,16,portuguese,6,3.5,1.5,,,0,False,High,2.6666666666666665,4.9
0,1,15,1,0,0,4,4,2,3,3,1,1,4,0,0,1,0,1,0,1,1,1,1,3,3,5,5,3,0,11,12,12,portuguese,4,4.0,5.0,,,1,True,Medium-High,3.0,5.8
0,0,16,1,0,1,3,1,3,2,0,1,1,4,0,1,1,0,0,1,1,1,0,4,3,3,1,2,5,0,10,9,10,portuguese,4,2.0,1.5,5.438003482818603,High Risk,0,False,Low,2.5,5.1
0,0,15,0,1,1,2,2,1,3,3,1,2,2,0,1,1,0,0,1,1,1,0,4,1,3,1,3,4,0,11,10,11,portuguese,4,2.0,2.0,,,0,False,Medium-Low,2.75,5.2
0,0,15,0,1,1,3,1,2,2,3,0,2,4,0,0,1,0,0,0,1,1,0,4,4,2,2,3,3,6,15,15,15,portuguese,8,2.0,2.5,16.078679911295573,Low Risk,0,False,High,1.875,5.3
0,1,16,1,0,1,3,1,2,2,3,0,2,4,0,0,1,0,0,1,1,1,0,4,3,2,1,1,5,2,13,11,11,portuguese,8,2.0,1.0,,,-2,False,Medium-Low,1.375,4.199999999999999
0,1,15,1,0,1,4,2,2,2,0,1,1,4,0,0,0,0,0,1,1,1,0,3,3,3,1,1,3,0,11,9,10,portuguese,4,3.0,1.0,,,-1,False,Low,2.5,5.0
0,0,15,0,0,1,1,1,2,2,3,1,1,2,0,1,1,0,0,0,1,1,1,3,3,4,2,4,5,2,13,11,11,portuguese,2,1.0,3.0,,,-2,False,Medium-Low,5.5,6.4
0,1,16,1,0,1,3,1,2,2,3,1,1,1,0,0,0,0,1,1,1,0,0,5,3,2,2,2,5,0,13,13,14,portuguese,1,2.0,2.0,,,1,True,Medium-High,14.0,6.1000000000000005
0,0,16,1,0,1,3,3,2,3,1,1,1,2,0,1,1,0,1,1,1,1,0,4,3,3,2,4,5,4,11,11,11,portuguese,2,3.0,3.0,,,0,False,Medium-Low,5.5,6.799999999999999
0,1,15,1,0,1,4,3,4,2,1,1,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,3,5,0,11,11,11,portuguese,2,3.5,2.5,,,0,False,Medium-Low,5.5,5.8999999999999995
0,1,15,1,0,1,4,0,4,2,0,1,2,4,0,0,0,0,1,1,1,1,0,3,4,3,1,1,1,0,12,11,11,portuguese,8,2.0,1.0,,,-1,False,Medium-Low,1.375,3.8
0,0,16,1,0,1,2,2,2,2,3,1,1,4,0,0,0,0,0,1,1,1,1,5,2,3,1,3,3,1,13,13,13,portuguese,4,2.0,2.0,,,0,False,Medium-High,3.25,5.4
0,1,17,1,0,1,2,1,2,2,1,1,2,1,3,1,1,0,1,1,0,1,0,4,5,1,1,1,3,0,9,9,10,portuguese,2,1.5,1.0,,,1,True,Low,5.0,6.499999999999999
0,0,16,1,0,1,3,4,0,2,0,1,1,2,0,0,1,0,0,1,1,1,0,2,4,3,1,2,3,14,12,11,11,portuguese,2,3.5,1.5,,,-1,False,Medium-Low,5.5,8.5
0,1,15,1,0,1,2,3,2,3,0,0,1,1,0,1,1,0,1,0,1,1,1,3,2,2,1,3,3,0,11,11,12,portuguese,1,2.5,2.0,,,1,True,Medium-High,12.0,6.1000000000000005
0,1,15,1,0,1,2,3,2,2,1,1,1,3,0,1,0,0,0,0,1,1,0,5,3,2,1,2,5,2,10,9,9,portuguese,3,2.5,1.5,,,-1,False,Low,3.0,5.8
0,0,15,1,1,1,3,2,3,2,3,1,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,1,5,4,12,11,11,portuguese,2,2.5,1.0,10.994374198913574,Medium Risk,-1,False,Medium-Low,5.5,6.3999999999999995
0,1,15,1,1,1,2,2,3,3,1,1,2,2,0,0,0,1,1,1,1,1,0,5,3,3,1,3,4,2,13,12,13,portuguese,4,2.0,2.0,,,0,False,Medium-High,3.25,5.6000000000000005
0,0,15,1,0,1,1,1,2,2,1,0,1,2,0,0,1,0,1,0,1,1,0,4,3,2,2,3,4,2,13,12,12,portuguese,2,1.0,2.5,12.46024845123291,Medium Risk,-1,False,Medium-High,6.0,6.3
0,0,15,1,0,1,4,4,3,3,3,0,2,2,0,0,0,0,0,1,1,1,1,4,4,4,2,3,5,4,12,11,12,portuguese,4,4.0,2.5,,,0,False,Medium-High,3.0,6.1
0,0,16,1,1,1,2,2,0,2,0,1,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,2,6,13,11,11,portuguese,2,2.0,1.5,,,-2,False,Medium-Low,5.5,6.8999999999999995
0,0,15,1,0,1,4,2,2,2,3,1,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,3,1,4,15,15,15,portuguese,3,3.0,2.0,15.527600552695137,Low Risk,0,False,High,5.0,6.3
0,1,16,1,0,1,2,2,3,2,3,0,2,2,0,0,0,0,1,0,1,1,0,4,4,2,1,1,3,6,12,10,11,portuguese,4,2.0,1.0,11.06709192276001,Medium Risk,-1,False,Medium-Low,2.75,6.2
0,1,16,1,1,0,4,4,4,1,3,1,1,2,0,0,1,0,0,1,1,0,0,4,1,3,3,5,5,6,9,9,10,portuguese,2,4.0,4.0,,,1,True,Low,5.0,7.3999999999999995
0,0,16,1,0,1,3,3,2,2,1,1,1,3,0,0,1,0,0,1,1,1,1,4,3,3,1,3,4,2,9,11,11,portuguese,3,3.0,2.0,10.790904102325438,Medium Risk,2,True,Medium-Low,3.6666666666666665,5.9
0,0,15,1,0,1,4,3,3,2,3,1,1,1,0,0,0,0,1,1,1,1,0,4,5,5,1,3,1,6,14,13,13,portuguese,1,3.5,2.0,,,-1,False,Medium-High,13.0,7.300000000000001
0,0,16,1,1,1,3,1,2,2,1,0,1,2,0,1,1,0,0,1,1,0,0,3,3,3,2,3,2,0,12,13,12,portuguese,2,2.0,2.5,,,0,False,Medium-High,6.0,5.8999999999999995
0,0,16,1,0,1,4,2,4,3,1,1,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,2,13,14,14,portuguese,4,3.0,1.0,,,1,True,Medium-High,3.5,5.4
0,1,15,1,1,1,2,2,3,1,3,1,1,4,0,0,1,0,1,1,1,1,0,4,3,4,1,1,4,2,11,12,12,portuguese,4,2.0,1.0,,,1,True,Medium-High,3.0,5.4
0,0,15,0,0,1,1,1,0,2,1,1,2,4,0,1,1,1,1,1,1,1,0,3,1,2,1,1,1,4,13,13,13,portuguese,8,1.0,1.0,,,0,False,Medium-High,1.625,4.6
0,1,16,0,0,1,4,3,3,2,3,1,2,1,0,1,1,1,1,0,1,1,0,3,3,3,1,1,4,6,9,11,11,portuguese,2,3.5,1.0,11.022117538452148,Medium Risk,2,True,Medium-Low,5.5,6.8
0,0,16,1,0,1,2,1,2,2,0,1,1,2,0,0,1,0,0,1,1,0,1,4,3,5,1,1,5,0,13,12,12,portuguese,2,1.5,1.0,,,-1,False,Medium-High,6.0,5.6
0,0,16,1,0,1,4,4,2,2,3,1,1,1,0,0,0,0,1,0,1,1,0,5,3,4,1,2,1,4,12,13,13,portuguese,1,4.0,1.5,,,1,True,Medium-High,13.0,6.8
0,0,16,1,0,1,4,3,2,0,0,1,1,3,0,1,1,0,0,1,1,1,0,5,3,5,1,1,3,2,12,13,13,portuguese,3,3.5,1.0,12.926371879577637,Medium Risk,1,True,Medium-High,4.333333333333333,5.7
0,1,16,1,0,1,4,4,3,3,2,1,1,1,0,1,1,0,1,1,1,1,0,4,5,5,5,5,4,12,9,9,8,portuguese,1,4.0,5.0,9.408736782073975,High Risk,-1,False,Low,8.0,9.100000000000001
0,1,16,1,0,1,4,4,3,4,2,0,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,1,4,0,16,16,16,portuguese,3,4.0,1.0,,,0,False,High,5.333333333333333,5.3
0,1,15,1,0,1,4,4,3,2,0,1,1,1,0,0,1,1,1,0,1,1,0,5,3,3,1,1,5,2,12,13,12,portuguese,1,4.0,1.0,,,0,False,Medium-High,12.0,6.300000000000001
0,0,15,1,0,1,3,2,3,2,1,1,2,2,0,1,1,0,0,1,1,1,0,4,3,5,1,1,2,16,11,10,10,portuguese,4,2.5,1.0,,,-1,False,Low,2.5,8.2
0,1,15,1,0,0,3,4,3,2,0,1,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,1,1,0,16,16,16,portuguese,2,3.5,1.0,,,0,False,High,8.0,5.6
0,0,15,1,0,0,3,3,2,1,3,0,1,4,0,1,0,0,0,1,1,0,0,4,3,3,1,1,4,10,10,10,10,portuguese,4,3.0,1.0,,,0,False,Low,2.5,7.0
0,0,15,1,0,1,2,2,2,2,0,1,1,4,0,1,1,0,0,1,1,1,0,5,1,2,1,1,3,4,10,10,10,portuguese,4,2.0,1.0,,,0,False,Low,2.5,5.8
0,1,16,1,0,1,3,3,3,2,1,0,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,4,13,14,14,portuguese,3,3.0,1.0,,,1,True,Medium-High,4.666666666666667,6.1
0,1,15,0,0,1,4,4,2,2,1,0,4,4,0,0,1,0,1,1,1,1,1,1,3,5,3,5,1,8,12,10,11,portuguese,16,4.0,4.0,,,-1,False,Medium-Low,0.6875,3.5999999999999996
0,0,16,1,1,1,4,4,1,1,2,1,1,3,0,0,1,0,1,1,1,1,1,5,4,5,1,1,4,2,15,15,14,portuguese,3,4.0,1.0,,,-1,False,Medium-High,4.666666666666667,5.7
0,1,15,1,1,0,4,4,4,4,0,1,1,1,0,0,0,0,1,1,1,1,0,5,5,3,1,1,4,4,13,14,14,portuguese,1,4.0,1.0,,,1,True,Medium-High,14.0,6.7
0,0,16,0,0,1,3,3,3,2,3,0,1,3,0,1,1,0,1,1,1,1,0,4,1,2,1,1,2,4,11,11,11,portuguese,3,3.0,1.0,,,0,False,Medium-Low,3.6666666666666665,6.1
0,0,16,1,0,1,2,2,0,2,1,1,1,2,1,1,0,0,1,1,1,1,0,3,1,2,1,1,5,12,8,10,10,portuguese,2,2.0,1.0,10.190339031219484,Medium Risk,2,True,Low,5.0,8.299999999999999
0,1,15,1,1,1,4,2,4,2,0,1,1,1,0,0,0,0,0,1,1,1,0,3,5,2,1,1,3,10,18,17,18,portuguese,1,3.0,1.0,,,0,False,High,18.0,7.9
0,1,15,0,0,1,2,1,1,3,3,1,1,2,0,0,0,0,1,1,1,1,1,5,4,2,1,1,5,4,10,9,10,portuguese,2,1.5,1.0,,,0,False,Low,5.0,6.3999999999999995
0,1,16,1,0,1,4,4,4,4,0,0,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,2,5,6,16,14,14,portuguese,2,4.0,1.5,,,-2,False,Medium-High,7.0,6.8999999999999995
0,1,15,1,0,1,4,4,2,4,3,0,2,2,0,0,1,0,1,1,1,0,0,4,4,3,1,1,2,4,16,15,16,portuguese,4,4.0,1.0,,,0,False,High,4.0,5.8
0,1,16,1,0,1,3,3,2,3,1,0,2,1,0,0,0,0,1,1,1,1,0,5,4,2,1,1,5,6,14,14,15,portuguese,2,3.0,1.0,,,1,True,High,7.5,6.8
0,1,17,0,0,1,1,3,2,2,0,0,3,2,1,0,1,0,1,1,1,1,0,5,2,4,1,4,5,14,12,11,11,portuguese,6,2.0,2.5,,,-1,False,Medium-Low,1.8333333333333333,7.800000000000001
0,1,15,1,0,1,3,4,2,2,3,0,1,1,0,0,0,0,0,1,1,1,0,3,4,3,1,2,4,2,14,13,14,portuguese,1,3.5,1.5,,,0,False,Medium-High,14.0,6.4
0,0,15,1,0,1,1,2,0,3,0,1,1,2,0,0,0,0,0,0,1,1,0,3,2,3,1,2,1,0,14,14,14,portuguese,2,1.5,1.5,,,0,False,Medium-High,7.0,5.699999999999999
0,1,15,1,0,1,2,2,3,3,1,0,1,4,0,0,1,0,1,1,1,1,0,5,5,4,1,2,5,6,14,13,13,portuguese,4,2.0,1.5,,,-1,False,Medium-High,3.25,6.3
0,0,16,1,1,1,2,4,2,1,0,0,2,2,0,0,1,0,1,1,1,1,1,4,2,2,1,2,5,2,14,12,13,portuguese,4,3.0,1.5,,,-1,False,Medium-High,3.25,5.5
0,1,16,1,0,1,4,4,1,2,0,1,1,1,0,0,1,0,1,1,1,1,0,3,4,4,1,4,5,4,12,13,13,portuguese,1,4.0,2.5,,,1,True,Medium-High,13.0,7.0
0,0,16,1,0,1,2,2,2,2,1,1,1,2,0,0,0,0,0,1,1,1,1,5,4,4,1,1,5,0,12,11,11,portuguese,2,2.0,1.0,11.509597358703612,Medium Risk,-1,False,Medium-Low,5.5,5.6
0,1,15,1,0,1,3,4,3,3,1,0,1,1,0,1,0,0,0,1,1,1,0,5,5,5,3,2,5,2,9,9,9,portuguese,1,3.5,2.5,,,0,False,Low,9.0,6.6000000000000005
0,0,15,1,1,0,3,4,2,2,1,1,1,2,0,1,0,0,1,1,1,1,1,5,3,2,1,1,1,0,10,11,11,portuguese,2,3.5,1.0,,,1,True,Medium-Low,5.5,5.6
0,0,19,1,0,1,0,1,0,2,0,2,1,2,2,0,1,0,0,0,0,0,0,3,4,2,1,1,5,0,9,10,11,portuguese,2,0.5,1.0,10.628317184448242,Medium Risk,2,True,Medium-Low,5.5,6.199999999999999
0,1,16,0,0,1,4,4,4,4,0,1,1,1,0,0,0,0,1,1,1,1,0,3,5,5,2,5,4,8,14,14,15,portuguese,1,4.0,3.5,,,1,True,High,15.0,8.0
0,1,16,1,0,1,2,3,2,2,0,1,2,3,0,0,1,0,0,0,1,1,1,3,2,3,2,2,1,4,13,12,13,portuguese,6,2.5,2.0,,,0,False,Medium-High,2.1666666666666665,5.4
0,0,15,0,0,1,3,4,3,4,0,0,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,2,5,0,10,11,12,portuguese,6,3.5,2.0,10.24248992919922,Medium Risk,2,True,Medium-High,2.0,4.6000000000000005
0,0,18,1,0,1,2,1,3,2,3,1,1,2,3,0,1,0,1,1,0,1,1,5,4,5,1,3,5,10,10,9,8,portuguese,2,1.5,2.0,9.678245315551758,High Risk,-2,False,Low,4.0,8.7
0,0,17,1,1,0,2,1,2,2,0,1,3,1,0,0,1,0,0,1,1,1,0,3,2,2,1,2,5,8,11,10,11,portuguese,3,1.5,1.5,,,0,False,Medium-Low,3.6666666666666665,6.999999999999999
0,0,15,1,0,1,1,1,0,2,0,1,3,1,0,0,1,0,1,0,1,1,1,4,3,3,1,2,4,6,11,12,13,portuguese,3,1.0,1.5,,,2,True,Medium-High,4.333333333333333,6.6
0,0,17,1,1,1,2,2,2,2,0,0,1,1,0,0,1,0,0,1,1,1,1,3,4,4,1,3,5,2,13,12,12,portuguese,1,2.0,2.0,,,-1,False,Medium-High,12.0,6.500000000000001
0,0,16,1,0,0,3,4,3,2,0,0,1,1,0,0,0,0,0,1,1,1,0,3,2,1,1,4,5,12,15,13,14,portuguese,1,3.5,2.5,,,-1,False,Medium-High,14.0,8.600000000000001
0,1,16,1,0,1,2,1,0,2,0,1,4,1,0,0,0,0,0,1,1,0,0,3,2,1,1,1,2,4,9,9,11,portuguese,4,1.5,1.0,,,2,True,Medium-Low,2.75,5.8
0,0,16,1,0,0,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,5,3,4,1,1,5,12,13,11,11,portuguese,1,2.0,1.0,,,-2,False,Medium-Low,11.0,8.6
0,1,15,0,0,1,3,4,0,4,0,1,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,5,2,12,11,11,portuguese,8,3.5,1.0,,,-1,False,Medium-Low,1.375,4.199999999999999
0,0,15,1,0,1,4,4,3,0,0,1,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,5,4,13,14,15,portuguese,3,4.0,1.0,,,2,True,High,5.0,6.1
0,1,17,0,0,1,3,4,0,2,0,1,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,2,10,9,10,portuguese,6,3.5,3.0,,,0,False,Low,1.6666666666666667,5.200000000000001
0,0,16,0,0,1,1,1,0,2,0,1,4,2,0,0,1,0,0,1,1,0,0,5,1,3,1,1,3,0,14,13,13,portuguese,8,1.0,1.0,13.344013652801515,Medium Risk,-1,False,Medium-High,1.625,3.8
0,1,18,1,1,1,3,1,3,3,0,1,2,1,0,0,0,0,1,1,1,1,1,3,3,4,4,5,4,2,11,11,12,portuguese,2,2.0,4.5,,,1,True,Medium-High,6.0,6.7
